frame_idx,dt_ms,view_sse,visible_n,partition_n,load_n,spawn_n,tex_upload_n,evict_n,gpu_tex_cache,mesh_backlog,dl_in_flight,stale_skips,retry_after,frame_mesh,frame_despawn,evict_deferred
1,0.000,0,8,104,32,8,0,0,0,72,116,0,0,12,0,0
2,6.530,0,19,92,32,11,0,0,0,92,116,0,0,12,0,0
3,117.985,0,26,88,40,7,0,0,0,80,124,0,0,12,0,0
4,6.334,0,29,76,40,3,0,0,0,76,124,0,0,12,0,0
5,2.579,0,30,64,40,1,0,0,0,64,124,0,0,12,0,0
6,2.926,0,33,52,40,3,0,0,0,52,124,0,0,12,0,0
7,3.768,0,40,40,40,7,0,0,0,40,124,0,0,12,0,0
8,1.340,0,40,40,40,0,0,0,0,28,124,0,0,12,0,0
9,1.301,0,40,40,40,0,0,0,0,16,124,0,0,12,0,0
10,3.136,0,40,40,40,0,0,0,0,4,124,0,0,12,0,0
11,1.496,0,40,40,40,0,0,0,0,0,124,0,0,4,0,0
12,1.956,0,40,40,40,0,0,0,0,0,124,0,0,0,0,0
13,0.909,0,40,40,40,0,0,0,0,0,124,0,0,0,0,0
14,5.510,0,40,40,40,0,0,0,0,0,124,0,0,0,0,0
15,9.435,0,40,40,40,0,0,0,0,0,124,0,0,0,0,0
16,7.207,0,40,40,40,0,0,0,0,0,124,0,0,0,0,0
17,8.383,0,40,40,40,0,0,0,0,0,124,0,0,0,0,0
18,30.815,0,40,40,40,0,0,0,0,0,124,0,0,0,0,0
19,1.284,0,40,40,40,0,0,0,0,0,124,0,0,0,0,0
20,1.185,0,40,40,40,0,0,0,0,0,124,0,0,0,0,0
21,14.064,0,40,40,40,0,0,0,0,0,124,0,0,0,0,0
22,41.880,0,40,40,40,0,1,0,1,0,123,0,0,0,0,0
23,0.987,0,40,40,40,0,0,0,1,0,123,0,0,0,0,0
24,0.902,0,42,38,40,2,0,0,1,0,123,0,0,2,0,0
25,6.678,0,44,36,38,2,1,0,2,0,122,0,0,2,0,0
26,25.134,0,44,36,36,0,2,0,4,0,120,0,0,0,0,0
27,1.282,0,44,36,36,0,0,0,4,0,120,0,0,0,0,0
28,0.964,0,45,35,36,1,0,0,4,0,120,0,0,1,0,0
29,5.696,0,48,32,35,3,0,0,4,0,120,0,0,3,0,0
30,25.355,0,48,32,32,0,0,0,4,0,120,0,0,0,0,0
31,0.991,0,48,32,32,0,0,0,4,0,120,0,0,0,0,0
32,0.729,0,48,32,32,0,0,0,4,0,120,0,0,0,0,0
33,6.235,0,48,32,32,0,0,0,4,0,120,0,0,0,0,0
34,25.284,0,48,32,32,0,0,0,4,0,120,0,0,0,0,0
35,0.939,0,48,32,32,0,0,0,4,0,120,0,0,0,0,0
36,0.726,0,48,32,32,0,0,0,4,0,120,0,0,0,0,0
37,6.558,0,48,32,32,0,0,0,4,0,120,0,0,0,0,0
38,24.979,0,48,32,32,0,0,0,4,0,120,0,0,0,0,0
39,1.078,0,48,32,32,0,0,0,4,0,120,0,0,0,0,0
40,0.795,0,48,32,32,0,0,0,4,0,120,0,0,0,0,0
41,6.400,0,48,32,32,0,2,0,6,0,118,0,0,0,0,0
42,25.166,0,48,32,32,0,1,0,7,0,117,0,0,0,0,0
43,1.250,0,49,31,32,1,0,0,7,0,117,0,0,1,0,0
44,0.892,0,50,30,31,1,0,0,7,0,117,0,0,1,0,0
45,6.251,0,56,24,30,6,0,0,7,0,117,0,0,6,0,0
46,24.876,0,56,24,24,0,2,0,9,0,115,0,0,0,0,0
47,1.107,0,56,24,24,0,0,0,9,0,115,0,0,0,0,0
48,1.055,0,56,24,24,0,0,0,9,0,115,0,0,0,0,0
49,6.063,0,56,24,24,0,0,0,9,0,115,0,0,0,0,0
50,25.220,0,56,24,24,0,1,0,10,0,114,0,0,0,0,0
51,0.890,0,56,24,24,0,0,0,10,0,114,0,0,0,0,0
52,1.486,0,58,22,24,2,0,0,10,0,114,0,0,2,0,0
53,5.736,0,60,20,22,2,0,0,10,0,114,0,0,2,0,0
54,25.025,0,60,20,20,0,3,0,13,0,111,0,0,0,0,0
55,1.018,0,60,20,20,0,0,0,13,0,111,0,0,0,0,0
56,1.234,0,61,19,20,1,0,0,13,0,111,0,0,1,0,0
57,6.063,0,68,12,19,7,0,0,13,0,111,0,0,7,0,0
58,25.367,0,68,12,12,0,4,0,17,0,107,0,0,0,0,0
59,1.122,0,68,12,12,0,0,0,17,0,107,0,0,0,0,0
60,1.415,0,69,11,12,1,0,0,17,0,107,0,0,1,0,0
61,5.519,0,72,8,11,3,2,0,19,0,105,0,0,3,0,0
62,25.172,0,72,8,8,0,2,0,21,0,103,0,0,0,0,0
63,1.597,0,74,6,8,2,0,0,21,0,103,0,0,2,0,0
64,1.098,0,76,4,6,2,0,0,21,0,103,0,0,2,0,0
65,5.325,0,76,4,4,0,0,0,21,0,103,0,0,0,0,0
66,25.155,0,76,4,4,0,0,0,21,0,103,0,0,0,0,0
67,0.964,0,76,4,4,0,0,0,21,0,103,0,0,0,0,0
68,0.862,0,76,4,4,0,0,0,21,0,103,0,0,0,0,0
69,6.474,0,76,4,4,0,0,0,21,0,103,0,0,0,0,0
70,25.031,0,76,4,4,0,0,0,21,0,103,0,0,0,0,0
71,0.998,0,76,4,4,0,0,0,21,0,103,0,0,0,0,0
72,0.789,0,76,4,4,0,0,0,21,0,103,0,0,0,0,0
73,6.495,0,76,4,4,0,0,0,21,0,103,0,0,0,0,0
74,25.035,0,76,4,4,0,2,0,23,0,101,0,0,0,0,0
75,0.951,0,76,4,4,0,0,0,23,0,101,0,0,0,0,0
76,0.986,0,77,3,4,1,0,0,23,0,101,0,0,1,0,0
77,6.245,0,80,0,3,3,1,0,24,0,100,0,0,3,0,0
78,25.416,0,80,0,0,0,0,0,24,0,100,0,0,0,0,0
79,1.156,0,80,0,0,0,0,0,24,0,100,0,0,0,0,0
80,0.732,0,80,0,0,0,0,0,24,0,100,0,0,0,0,0
81,6.174,0,80,0,0,0,0,0,24,0,100,0,0,0,0,0
82,26.383,0,80,8,8,0,0,0,24,0,108,0,0,0,0,0
83,0.849,0,80,8,8,0,0,0,24,0,108,0,0,4,0,0
84,0.783,0,80,8,8,0,0,0,24,0,108,0,0,3,0,0
85,5.372,0,85,3,8,5,0,0,24,0,108,0,0,6,0,0
86,26.361,0,88,0,3,3,2,0,26,0,62,44,0,3,0,0
87,1.182,0,88,0,0,0,0,0,26,0,62,44,0,0,0,0
88,1.162,0,88,0,0,0,0,0,26,0,62,44,0,0,0,0
89,4.404,0,88,0,0,0,0,0,26,0,62,44,0,0,0,0
90,25.275,0,88,0,0,0,2,0,28,0,60,44,0,0,0,0
91,0.951,0,88,0,0,0,0,0,28,0,60,44,0,0,0,0
92,1.787,0,88,0,0,0,0,0,28,0,60,44,0,0,0,0
93,5.590,0,88,0,0,0,1,0,29,0,59,44,0,0,0,0
94,25.142,0,88,0,0,0,2,0,31,0,57,44,0,0,0,0
95,0.973,0,88,0,0,0,0,0,31,0,57,44,0,0,0,0
96,0.952,0,88,0,0,0,0,0,31,0,57,44,0,0,0,0
97,6.093,0,88,0,0,0,1,0,32,0,56,44,0,0,0,0
98,25.385,0,88,0,0,0,3,0,34,0,54,44,0,0,0,0
99,1.142,0,88,0,0,0,0,0,34,0,54,44,0,0,0,0
100,0.963,0,88,0,0,0,0,0,34,0,54,44,0,0,0,0
101,5.790,0,88,0,0,0,1,0,35,0,53,44,0,0,0,0
102,25.221,0,88,0,0,0,0,0,35,0,53,44,0,0,0,0
103,1.004,0,88,0,0,0,0,0,35,0,53,44,0,0,0,0
104,0.754,0,88,0,0,0,0,0,35,0,53,44,0,0,0,0
105,6.393,0,88,0,0,0,1,0,36,0,52,44,0,0,0,0
106,25.043,0,88,0,0,0,1,0,36,0,52,44,0,0,0,0
107,0.978,0,88,0,0,0,0,0,36,0,52,44,0,0,0,0
108,0.718,0,88,0,0,0,0,0,36,0,52,44,0,0,0,0
109,6.537,0,88,0,0,0,1,0,36,0,52,44,0,0,0,0
110,25.294,0,88,0,0,0,3,0,38,0,50,44,0,0,0,0
111,0.838,0,88,0,0,0,0,0,38,0,50,44,0,0,0,0
112,2.335,0,88,0,0,0,0,0,38,0,50,44,0,0,0,0
113,4.874,0,88,0,0,0,2,0,39,0,49,44,0,0,0,0
114,25.225,0,88,0,0,0,3,0,39,0,49,44,0,0,0,0
115,1.022,0,88,0,0,0,0,0,39,0,49,44,0,0,0,0
116,0.738,0,88,0,0,0,0,0,39,0,49,44,0,0,0,0
117,6.287,0,88,0,0,0,1,0,39,0,49,44,0,0,0,0
118,25.174,0,88,0,0,0,2,0,39,0,49,44,0,0,0,0
119,0.774,0,88,0,0,0,0,0,39,0,49,44,0,0,0,0
120,0.685,0,88,0,0,0,0,0,39,0,49,44,0,0,0,0
121,6.706,0,88,0,0,0,0,0,39,0,49,44,0,0,0,0
122,25.119,0,88,0,0,0,3,0,40,0,48,44,0,0,0,0
123,0.935,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
124,0.873,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
125,6.643,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
126,24.905,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
127,1.033,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
128,0.678,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
129,6.609,0,88,0,0,0,1,0,40,0,48,44,0,0,0,0
130,25.090,0,88,0,0,0,3,0,40,0,48,44,0,0,0,0
131,1.009,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
132,0.730,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
133,6.451,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
134,25.224,0,88,0,0,0,3,0,40,0,48,44,0,0,0,0
135,0.858,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
136,0.727,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
137,6.413,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
138,25.144,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
139,0.814,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
140,0.697,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
141,6.763,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
142,25.068,0,88,0,0,0,1,0,40,0,48,44,0,0,0,0
143,0.849,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
144,0.747,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
145,6.864,0,88,0,0,0,0,0,40,0,48,44,0,0,0,0
146,24.852,0,88,0,0,0,1,0,41,0,47,44,0,0,0,0
147,0.784,0,88,0,0,0,0,0,41,0,47,44,0,0,0,0
148,0.801,0,88,0,0,0,0,0,41,0,47,44,0,0,0,0
149,6.647,0,88,0,0,0,0,0,41,0,47,44,0,0,0,0
150,25.254,0,88,4,4,0,1,0,41,0,51,44,0,0,0,0
151,0.861,0,88,4,4,0,0,0,41,0,51,44,0,2,0,0
152,0.865,0,88,4,4,0,0,0,41,0,51,44,0,2,0,0
153,6.439,0,92,0,4,4,0,0,41,0,51,44,0,4,0,0
154,25.181,0,92,4,4,0,1,0,41,0,55,44,0,0,0,0
155,0.997,0,92,4,4,0,0,0,41,0,55,44,0,3,0,0
156,1.954,0,92,4,4,0,0,0,41,0,55,44,0,1,0,0
157,5.245,0,96,0,4,4,0,0,41,0,55,44,0,4,0,0
158,24.934,0,96,0,0,0,0,0,41,0,55,44,0,0,0,0
159,0.999,0,96,0,0,0,0,0,41,0,55,44,0,0,0,0
160,0.705,0,96,0,0,0,0,0,41,0,55,44,0,0,0,0
161,6.716,0,96,4,4,0,0,0,41,0,59,44,0,0,0,0
162,24.982,0,96,4,4,0,0,0,41,0,59,44,0,4,0,0
163,1.051,0,97,3,4,1,0,0,41,0,59,44,0,1,0,0
164,0.907,0,97,3,3,0,0,0,41,0,59,44,0,0,0,0
165,6.278,0,100,0,3,3,2,0,41,0,59,44,0,3,0,0
166,24.948,0,100,4,4,0,0,0,41,0,63,44,0,0,0,0
167,0.938,0,100,4,4,0,0,0,41,0,63,44,0,4,0,0
168,0.776,0,100,4,4,0,0,0,41,0,63,44,0,0,0,0
169,6.684,0,104,0,4,4,0,0,41,0,63,44,0,4,0,0
170,25.095,0,104,0,0,0,1,0,41,0,63,44,0,0,0,0
171,1.011,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
172,0.826,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
173,6.551,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
174,24.993,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
175,0.836,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
176,0.686,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
177,6.700,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
178,25.034,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
179,0.932,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
180,0.676,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
181,6.776,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
182,24.931,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
183,0.830,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
184,0.657,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
185,6.778,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
186,25.023,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
187,0.994,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
188,0.660,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
189,6.578,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
190,25.141,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
191,0.892,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
192,0.746,0,104,0,0,0,0,0,41,0,63,44,0,0,0,0
193,6.796,0,104,0,0,0,1,0,41,0,63,44,0,0,0,0
194,24.834,0,104,0,0,0,2,0,43,0,61,44,0,0,0,0
195,0.930,0,104,0,0,0,0,0,43,0,61,44,0,0,0,0
196,0.934,0,104,0,0,0,0,0,43,0,61,44,0,0,0,0
197,6.444,0,104,0,0,0,0,0,43,0,61,44,0,0,0,0
198,25.198,0,104,0,0,0,0,0,43,0,61,44,0,0,0,0
199,0.877,0,104,0,0,0,0,0,43,0,61,44,0,0,0,0
200,1.771,0,104,0,0,0,0,0,43,0,61,44,0,0,0,0
201,5.635,0,104,0,0,0,0,0,43,0,61,44,0,0,0,0
202,25.024,0,104,0,0,0,2,0,44,0,60,44,0,0,0,0
203,0.923,0,104,0,0,0,0,0,44,0,60,44,0,0,0,0
204,0.849,0,104,0,0,0,0,0,44,0,60,44,0,0,0,0
205,6.380,0,104,0,0,0,0,0,44,0,60,44,0,0,0,0
206,25.102,0,104,0,0,0,2,0,46,0,58,44,0,0,0,0
207,0.805,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
208,0.937,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
209,6.535,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
210,25.215,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
211,0.816,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
212,0.658,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
213,6.845,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
214,24.716,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
215,0.852,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
216,0.858,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
217,6.724,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
218,25.017,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
219,0.799,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
220,0.657,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
221,6.934,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
222,24.996,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
223,0.976,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
224,1.367,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
225,5.803,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
226,25.072,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
227,0.854,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
228,0.633,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
229,6.961,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
230,25.146,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
231,0.905,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
232,0.811,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
233,6.401,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
234,25.017,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
235,0.860,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
236,0.674,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
237,6.868,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
238,25.055,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
239,1.024,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
240,0.645,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
241,6.360,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
242,25.197,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
243,0.823,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
244,0.716,0,104,0,0,0,0,0,46,0,58,44,0,0,0,0
245,6.825,0,104,0,0,0,1,0,47,0,57,44,0,0,0,0
246,25.039,0,104,0,0,0,0,0,47,0,57,44,0,0,0,0
247,1.024,0,104,0,0,0,0,0,47,0,57,44,0,0,0,0
248,1.234,0,104,0,0,0,0,0,47,0,57,44,0,0,0,0
249,5.856,0,104,0,0,0,0,0,47,0,57,44,0,0,0,0
250,25.189,0,104,0,0,0,0,0,47,0,57,44,0,0,0,0
251,0.850,0,104,0,0,0,0,0,47,0,57,44,0,0,0,0
252,0.807,0,104,0,0,0,0,0,47,0,57,44,0,0,0,0
253,6.550,0,104,0,0,0,0,0,47,0,57,44,0,0,0,0
254,24.952,0,104,0,0,0,1,0,48,0,56,44,0,0,0,0
255,0.786,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
256,0.950,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
257,6.620,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
258,25.117,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
259,0.929,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
260,0.691,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
261,6.514,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
262,25.189,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
263,0.898,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
264,0.720,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
265,6.570,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
266,25.228,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
267,0.952,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
268,0.722,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
269,6.446,0,104,0,0,0,0,0,48,0,56,44,0,0,0,0
270,25.267,0,104,0,0,0,2,0,50,0,54,44,0,0,0,0
271,0.883,0,104,0,0,0,0,0,50,0,54,44,0,0,0,0
272,1.137,0,104,0,0,0,0,0,50,0,54,44,0,0,0,0
273,6.126,0,104,0,0,0,0,0,50,0,54,44,0,0,0,0
274,25.031,0,104,0,0,0,0,0,50,0,54,44,0,0,0,0
275,0.922,0,104,0,0,0,0,0,50,0,54,44,0,0,0,0
276,1.118,0,104,0,0,0,0,0,50,0,54,44,0,0,0,0
277,6.321,0,104,0,0,0,0,0,50,0,54,44,0,0,0,0
278,24.966,0,104,0,0,0,1,0,51,0,53,44,0,0,0,0
279,1.002,0,104,0,0,0,0,0,51,0,53,44,0,0,0,0
280,0.882,0,104,0,0,0,0,0,51,0,53,44,0,0,0,0
281,6.280,0,104,0,0,0,1,0,52,0,52,44,0,0,0,0
282,25.274,0,104,4,4,0,0,0,52,0,56,44,0,0,0,0
283,1.187,0,104,4,4,0,0,0,52,0,56,44,0,3,0,0
284,0.931,0,104,4,4,0,0,0,52,0,56,44,0,1,0,0
285,6.009,0,108,0,4,4,0,0,52,0,56,44,0,4,0,0
286,25.102,0,108,4,4,0,0,0,52,0,60,44,0,0,0,0
287,1.053,0,108,4,4,0,0,0,52,0,60,44,0,4,0,0
288,0.823,0,108,4,4,0,0,0,52,0,60,44,0,0,0,0
289,6.419,0,112,0,4,4,1,0,53,0,59,44,0,4,0,0
290,25.052,0,112,0,0,0,0,0,53,0,59,44,0,0,0,0
291,1.154,0,112,0,0,0,0,0,53,0,59,44,0,0,0,0
292,0.743,0,112,0,0,0,0,0,53,0,59,44,0,0,0,0
293,6.220,0,112,0,0,0,0,0,53,0,59,44,0,0,0,0
294,25.088,0,112,0,0,0,0,0,53,0,59,44,0,0,0,0
295,0.883,0,112,0,0,0,0,0,53,0,59,44,0,0,0,0
296,1.876,0,112,0,0,0,0,0,53,0,59,44,0,0,0,0
297,5.582,0,112,0,0,0,0,0,53,0,59,44,0,0,0,0
298,25.193,0,112,0,0,0,0,0,53,0,59,44,0,0,0,0
299,0.795,0,112,0,0,0,0,0,53,0,59,44,0,0,0,0
300,0.658,0,112,0,0,0,0,0,53,0,59,44,0,0,0,0
301,6.719,0,112,0,0,0,1,0,54,0,58,44,0,0,0,0
302,24.971,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
303,1.043,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
304,0.677,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
305,6.753,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
306,24.928,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
307,0.892,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
308,0.747,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
309,6.684,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
310,25.081,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
311,0.903,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
312,0.687,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
313,6.550,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
314,25.147,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
315,0.982,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
316,0.744,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
317,6.530,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
318,25.135,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
319,0.880,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
320,1.406,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
321,5.996,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
322,24.963,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
323,0.875,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
324,0.742,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
325,6.582,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
326,25.239,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
327,0.854,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
328,0.779,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
329,6.610,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
330,25.192,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
331,1.028,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
332,0.715,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
333,6.477,0,112,0,0,0,0,0,54,0,58,44,0,0,0,0
334,25.013,0,112,0,0,0,1,0,55,0,57,44,0,0,0,0
335,0.838,0,112,0,0,0,0,0,55,0,57,44,0,0,0,0
336,0.758,0,112,0,0,0,0,0,55,0,57,44,0,0,0,0
337,6.550,0,112,0,0,0,0,0,55,0,57,44,0,0,0,0
338,25.077,0,112,0,0,0,0,0,55,0,57,44,0,0,0,0
339,0.800,0,112,0,0,0,0,0,55,0,57,44,0,0,0,0
340,0.706,0,112,0,0,0,0,0,55,0,57,44,0,0,0,0
341,6.753,0,112,0,0,0,0,0,55,0,57,44,0,0,0,0
342,25.119,0,112,0,0,0,0,0,55,0,57,44,0,0,0,0
343,0.795,0,112,0,0,0,0,0,55,0,57,44,0,0,0,0
344,1.076,0,112,0,0,0,0,0,55,0,57,44,0,0,0,0
345,6.436,0,112,0,0,0,0,0,55,0,57,44,0,0,0,0
346,24.847,0,112,0,0,0,1,0,56,0,56,44,0,0,0,0
347,0.770,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
348,0.807,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
349,6.832,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
350,25.170,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
351,0.765,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
352,0.670,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
353,6.779,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
354,25.168,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
355,0.891,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
356,0.747,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
357,6.472,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
358,25.026,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
359,0.943,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
360,0.635,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
361,6.728,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
362,25.147,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
363,0.890,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
364,0.852,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
365,6.515,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
366,25.073,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
367,0.881,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
368,1.475,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
369,5.722,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
370,25.189,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
371,0.784,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
372,0.626,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
373,6.776,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
374,25.156,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
375,0.852,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
376,0.665,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
377,6.729,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
378,25.100,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
379,0.881,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
380,0.796,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
381,6.516,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
382,25.129,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
383,0.838,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
384,0.669,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
385,6.866,0,112,0,0,0,0,0,56,0,56,44,0,0,0,0
