frame_idx,dt_ms,view_sse,visible_n,partition_n,load_n,spawn_n,tex_upload_n,evict_n,gpu_tex_cache,mesh_backlog,dl_in_flight,stale_skips,retry_after,frame_mesh,frame_despawn,evict_deferred
193,25.119,0,50,0,0,0,0,0,21,0,63,0,0,0,0,0
194,0.880,0,50,0,0,0,0,0,21,0,63,0,0,0,0,0
195,1.846,0,50,0,0,0,0,0,21,0,63,0,0,0,0,0
196,5.437,0,50,0,0,0,0,0,21,0,63,0,0,0,0,0
197,25.035,0,50,0,0,0,0,0,21,0,63,0,0,0,0,0
198,0.973,0,50,0,0,0,0,0,21,0,63,0,0,0,0,0
199,0.707,0,50,0,0,0,0,0,21,0,63,0,0,0,0,0
200,7.176,0,50,0,0,0,0,0,21,0,63,0,0,0,0,0
201,24.457,0,50,0,0,0,0,0,21,0,63,0,0,0,0,0
202,0.968,0,50,0,0,0,0,0,21,0,63,0,0,0,0,0
203,0.718,0,50,0,0,0,0,0,21,0,63,0,0,0,0,0
204,6.549,0,50,0,0,0,1,0,22,0,62,0,0,0,0,0
205,25.023,0,50,0,0,0,0,0,22,0,62,0,0,0,0,0
206,1.031,0,50,0,0,0,0,0,22,0,62,0,0,0,0,0
207,0.834,0,50,0,0,0,0,0,22,0,62,0,0,0,0,0
208,6.573,0,50,0,0,0,1,0,23,0,61,0,0,0,0,0
209,24.964,0,50,0,0,0,0,0,23,0,61,0,0,0,0,0
210,0.992,0,50,0,0,0,0,0,23,0,61,0,0,0,0,0
211,0.648,0,50,0,0,0,0,0,23,0,61,0,0,0,0,0
212,6.654,0,50,0,0,0,0,0,23,0,61,0,0,0,0,0
213,25.043,0,50,0,0,0,0,0,23,0,61,0,0,0,0,0
214,0.991,0,50,0,0,0,0,0,23,0,61,0,0,0,0,0
215,0.909,0,50,0,0,0,0,0,23,0,61,0,0,0,0,0
216,6.496,0,50,0,0,0,0,0,23,0,61,0,0,0,0,0
217,24.932,0,50,0,0,0,1,0,24,0,60,0,0,0,0,0
218,0.759,0,50,0,0,0,0,0,24,0,60,0,0,0,0,0
219,1.001,0,50,0,0,0,0,0,24,0,60,0,0,0,0,0
220,6.429,0,50,0,0,0,0,0,24,0,60,0,0,0,0,0
221,25.294,0,50,0,0,0,0,0,24,0,60,0,0,0,0,0
222,0.934,0,50,0,0,0,0,0,24,0,60,0,0,0,0,0
223,0.634,0,50,0,0,0,0,0,24,0,60,0,0,0,0,0
224,6.675,0,50,0,0,0,0,0,24,0,60,0,0,0,0,0
225,25.023,0,50,0,0,0,0,0,24,0,60,0,0,0,0,0
226,0.849,0,50,0,0,0,0,0,24,0,60,0,0,0,0,0
227,0.821,0,50,0,0,0,0,0,24,0,60,0,0,0,0,0
228,6.546,0,50,0,0,0,1,0,25,0,59,0,0,0,0,0
229,25.082,0,50,0,0,0,0,0,25,0,59,0,0,0,0,0
230,1.154,0,50,0,0,0,0,0,25,0,59,0,0,0,0,0
231,0.761,0,50,0,0,0,1,0,26,0,58,0,0,0,0,0
232,6.518,0,50,0,0,0,0,0,26,0,58,0,0,0,0,0
233,24.929,0,50,0,0,0,0,0,26,0,58,0,0,0,0,0
234,0.913,0,50,0,0,0,0,0,26,0,58,0,0,0,0,0
235,0.819,0,50,0,0,0,0,0,26,0,58,0,0,0,0,0
236,6.519,0,50,0,0,0,0,0,26,0,58,0,0,0,0,0
237,25.192,0,50,0,0,0,1,0,27,0,57,0,0,0,0,0
238,0.901,0,50,0,0,0,0,0,27,0,57,0,0,0,0,0
239,1.138,0,50,0,0,0,0,0,27,0,57,0,0,0,0,0
240,5.959,0,50,0,0,0,0,0,27,0,57,0,0,0,0,0
241,25.355,0,50,0,0,0,1,0,28,0,56,0,0,0,0,0
242,0.818,0,50,0,0,0,0,0,28,0,56,0,0,0,0,0
243,0.880,0,50,0,0,0,0,0,28,0,56,0,0,0,0,0
244,6.275,0,50,0,0,0,0,0,28,0,56,0,0,0,0,0
245,25.111,0,50,0,0,0,0,0,28,0,56,0,0,0,0,0
246,0.818,0,50,0,0,0,1,0,29,0,55,0,0,0,0,0
247,0.911,0,50,0,0,0,0,0,29,0,55,0,0,0,0,0
248,6.669,0,50,0,0,0,0,0,29,0,55,0,0,0,0,0
249,25.093,0,50,0,0,0,1,0,30,0,54,0,0,0,0,0
250,0.879,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
251,0.874,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
252,6.464,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
253,25.009,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
254,0.997,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
255,0.878,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
256,6.990,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
257,24.452,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
258,0.855,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
259,0.676,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
260,6.682,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
261,25.129,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
262,1.024,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
263,0.772,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
264,6.375,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
265,25.335,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
266,0.852,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
267,1.060,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
268,6.208,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
269,24.990,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
270,0.957,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
271,0.803,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
272,6.705,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
273,25.053,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
274,0.868,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
275,0.703,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
276,6.485,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
277,25.157,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
278,0.862,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
279,0.700,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
280,7.192,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
281,24.565,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
282,0.788,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
283,0.787,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
284,6.781,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
285,25.057,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
286,0.927,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
287,0.758,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
288,6.532,0,50,0,0,0,0,0,30,0,54,0,0,0,0,0
289,25.072,0,50,0,0,0,1,0,31,0,29,24,0,0,0,0
290,0.925,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
291,1.942,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
292,5.255,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
293,25.194,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
294,0.995,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
295,0.692,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
296,6.483,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
297,25.204,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
298,0.800,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
299,0.602,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
300,6.756,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
301,25.143,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
302,0.908,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
303,0.633,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
304,7.350,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
305,24.446,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
306,0.783,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
307,0.678,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
308,6.631,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
309,25.273,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
310,1.052,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
311,0.727,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
312,6.903,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
313,24.541,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
314,0.983,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
315,0.695,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
316,6.710,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
317,25.071,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
318,1.046,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
319,1.190,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
320,6.408,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
321,24.894,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
322,1.003,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
323,0.756,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
324,6.229,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
325,25.038,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
326,0.924,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
327,0.690,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
328,6.729,0,50,0,0,0,0,0,31,0,29,24,0,0,0,0
329,25.009,0,50,0,0,0,1,0,32,0,25,27,0,0,0,0
330,0.894,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
331,0.833,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
332,6.547,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
333,25.018,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
334,0.928,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
335,0.722,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
336,7.173,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
337,24.529,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
338,0.837,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
339,0.959,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
340,6.575,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
341,25.129,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
342,0.902,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
343,2.152,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
344,5.111,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
345,24.992,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
346,0.903,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
347,0.730,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
348,6.485,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
349,25.316,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
350,0.957,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
351,0.784,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
352,6.978,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
353,24.433,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
354,0.967,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
355,0.739,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
356,6.647,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
357,25.180,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
358,0.957,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
359,0.818,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
360,6.796,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
361,24.487,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
362,0.866,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
363,0.711,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
364,6.891,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
365,24.869,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
366,1.030,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
367,0.762,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
368,6.507,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
369,25.331,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
370,0.895,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
371,0.711,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
372,6.472,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
373,25.088,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
374,0.766,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
375,0.823,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
376,6.771,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
377,24.910,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
378,0.964,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
379,0.793,0,50,0,0,0,0,0,32,0,25,27,0,0,0,0
